표준코드,단축코드,한글 종목명,한글 종목약명,영문 종목명,상장일,시장구분,증권구분,소속부,주식종류,액면가,상장주식수
"KR7256630005","256630","포인트엔지니어링","포인트엔지니어링","POINT ENGINEERING Co., Ltd.","2017/05/02","KOSDAQ","주권","벤처기업부","보통주","100","56721562"
"KR7141020008","141020","포티스","포티스","Fortis, Inc.","2013/01/29","KOSDAQ","주권","투자주의환기종목(소속부없음)","보통주","500","174440126"
"KR7290720002","290720","푸드나무","푸드나무","FOODNAMOO, INC.","2018/10/04","KOSDAQ","주권","우량기업부","보통주","500","6806034"
"KR7005670005","005670","푸드웰","푸드웰","FOODWELL CORPORATION","1993/12/07","KOSDAQ","주권","우량기업부","보통주","500","10000000"
"KR7094940004","094940","푸른기술","푸른기술","PULOON TECHNOLOGY INC.","2007/09/14","KOSDAQ","주권","벤처기업부","보통주","500","6574202"
"KR7007330004","007330","푸른상호저축은행","푸른저축은행","PureunMutualSavingsBank","1993/12/07","KOSDAQ","주권","우량기업부","보통주","1000","15082800"
"KR7093380004","093380","풍강","풍강","PUNGKANG CO.,LTD","2007/06/01","KOSDAQ","주권","중견기업부","보통주","500","9879313"
"KR7023900004","023900","풍국주정공업","풍국주정","PungkukAlcholnd","1994/11/23","KOSDAQ","주권","중견기업부","보통주","500","12600000"
"KR7195440003","195440","퓨전","퓨전","Fusion Co.,Ltd","2016/12/21","KOSDAQ","주권","투자주의환기종목(소속부없음)","보통주","500","4135992"
"KR7214270001","214270","퓨쳐스트림네트웍스","퓨쳐스트림네트웍스","Futurestream Networks Co., Ltd.","2015/03/25","KOSDAQ","주권","벤처기업부","보통주","100","100876216"
"KR7220100002","220100","퓨쳐켐","퓨쳐켐","FutureChem Co., Ltd.","2016/12/01","KOSDAQ","주권","기술성장기업부","보통주","500","12983775"
"KR7035200005","035200","프럼파스트","프럼파스트","PLUMB FAST CO., LTD.","2002/01/15","KOSDAQ","주권","벤처기업부","보통주","500","9730590"
"KR7203690003","203690","프로스테믹스","프로스테믹스","PROSTEMICS CO.LTD.","2014/09/30","KOSDAQ","주권","벤처기업부","보통주","100","45756948"
"KR7053610002","053610","프로텍","프로텍","PROTEC Co., Ltd.","2001/08/17","KOSDAQ","주권","우량기업부","보통주","500","11000000"
"KR7335810008","335810","프리시젼바이오","프리시젼바이오","Precision Biosensor Inc.","2020/12/22","KOSDAQ","주권","기술성장기업부","보통주","500","11243846"
"KR7053160008","053160","프리엠스","프리엠스","FreeMs Corporation","2001/10/30","KOSDAQ","주권","중견기업부","보통주","500","6000000"
"KR7075130005","075130","플랜티넷","플랜티넷","PLANTYNET Co., Ltd.","2005/06/10","KOSDAQ","주권","벤처기업부","보통주","500","8960000"
"KR7237820006","237820","플레이디","플레이디","PlayD Co., Ltd.","2020/03/12","KOSDAQ","주권","중견기업부","보통주","500","12827140"
"KR7023770001","023770","플레이위드","플레이위드","PLAYWITH Inc.","1994/11/07","KOSDAQ","주권","중견기업부","보통주","500","8703529"
"KR7300080009","300080","플리토","플리토","FLITTO Inc.","2019/07/17","KOSDAQ","주권","기술성장기업부","보통주","500","5209811"
"KR7032580003","032580","피델릭스","피델릭스","Fidelix Co., Ltd.","1997/04/22","KOSDAQ","주권","벤처기업부","보통주","500","32708336"
"KR7051380004","051380","피씨디렉트","피씨디렉트","PC Direct, Inc.","2002/02/15","KOSDAQ","주권","중견기업부","보통주","500","7668536"
"KR7241820000","241820","피씨엘","피씨엘","PCL. Inc","2017/02/23","KOSDAQ","주권","기술성장기업부","보통주","500","10078897"
"KR7178920005","178920","피아이첨단소재","PI첨단소재","PI Advanced Materials Co., Ltd.","2014/12/08","KOSDAQ","주권","우량기업부","보통주","500","29366322"
"KR7237750005","237750","피앤씨테크","피앤씨테크","PNC Technologies Co., Ltd.","2016/07/04","KOSDAQ","주권","중견기업부","보통주","500","6496600"
"KR7131390007","131390","피앤이솔루션","피앤이솔루션","PNE SOLUTION CO., LTD","2011/09/27","KOSDAQ","주권","우량기업부","보통주","500","14818910"
"KR7024850000","024850","피에스엠씨","피에스엠씨","PSMC Co., Ltd","2001/01/18","KOSDAQ","주권","중견기업부","보통주","500","40016523"
"KR7319660007","319660","피에스케이","피에스케이","PSK INC.","2019/05/10","KOSDAQ","주권","중견기업부","보통주","500","14765020"
"KR7031980006","031980","피에스케이홀딩스","피에스케이홀딩스","PSK HOLDINGS INC.","1997/01/07","KOSDAQ","주권","우량기업부","보통주","500","21562395"
"KR7002230001","002230","피에스텍","피에스텍","PS Tec. Co., Ltd.","1991/01/04","KOSDAQ","주권","우량기업부","보통주","500","19669243"
"KR7347740003","347740","피엔케이피부임상연구센타","피엔케이피부임상연구센타","P&K Skin Research Center Co.,Ltd.","2020/09/09","KOSDAQ","주권","중견기업부","보통주","500","7502644"
"KR7137400008","137400","피엔티","피엔티","People & Technology, Inc.","2012/07/06","KOSDAQ","주권","벤처기업부","보통주","500","22461453"
"KR7024940009","024940","피엔풍년","PN풍년","PNPOONGNYUN CO.,LTD","1995/01/04","KOSDAQ","주권","벤처기업부","보통주","500","10000000"
"KR7128660008","128660","피제이메탈","피제이메탈","PJ METAL CO., LTD.","2010/12/13","KOSDAQ","주권","중견기업부","보통주","500","24803369"
"KR7006140008","006140","피제이전자","피제이전자","PJ ELECTRONICS CO., LTD.","1993/12/07","KOSDAQ","주권","우량기업부","보통주","500","15000000"
"KR7304840002","304840","피플바이오","피플바이오","PeopleBio, Inc.","2020/10/19","KOSDAQ","주권","기술성장기업부","보통주","500","5647470"
"KR7062970009","062970","피피아이","피피아이","PPI. INC","2019/12/26","KOSDAQ","주권","중견기업부","보통주","500","9308185"
"KR7087600003","087600","픽셀플러스","픽셀플러스","Pixelplus. Co., Ltd.","2015/06/12","KOSDAQ","주권","관리종목(소속부없음)","보통주","500","8166558"
"KR7057880007","057880","필로시스헬스케어","필로시스헬스케어","Philosys Healthcare Co., Ltd","2003/12/29","KOSDAQ","주권","관리종목(소속부없음)","보통주","500","78696192"
"KR7161580006","161580","필옵틱스","필옵틱스","PHILOPTICS CO., LTD.","2017/06/01","KOSDAQ","주권","벤처기업부","보통주","500","19986702"
"KR7347770000","347770","핌스","핌스","PIMS Inc.","2020/09/18","KOSDAQ","주권","중견기업부","보통주","500","7264943"
"KR7332710003","332710","하나금융14호기업인수목적","하나금융14호스팩","Hana Financial Fourteen Special Purpose Acquisition Company","2019/11/01","KOSDAQ","주권","SPAC(소속부없음)","보통주","100","4410000"
"KR7341160000","341160","하나금융15호기업인수목적","하나금융15호스팩","Hana Financial Fifteenth Special Purpose Acquisition Company","2020/01/30","KOSDAQ","주권","SPAC(소속부없음)","보통주","100","4710000"
"KR7343510004","343510","하나금융16호기업인수목적","하나금융16호스팩","Hana Financial Sixteen Special Purpose Acquisition Company","2020/07/23","KOSDAQ","주권","SPAC(소속부없음)","보통주","100","4010000"
"KR7299030007","299030","하나기술","하나기술","HANA TECHNOLOGY CO.,LTD.","2020/11/25","KOSDAQ","주권","벤처기업부","보통주","500","3762726"
"KR7067310003","067310","하나마이크론","하나마이크론","Hana Micron Inc.","2005/10/11","KOSDAQ","주권","중견기업부","보통주","500","30665423"
"KR7307160002","307160","하나머스트제6호기업인수목적","하나머스트제6호스팩","Hana Must Sixth Special Purpose Acquisition Company","2018/11/30","KOSDAQ","주권","SPAC(소속부없음)","보통주","100","4590000"
"KR7166090001","166090","하나머티리얼즈","하나머티리얼즈","Hana Materials Inc.","2017/04/28","KOSDAQ","주권","우량기업부","보통주","500","19627674"
"KR7136480001","136480","하림","하림","HARIM Co., Ltd.","2011/05/02","KOSDAQ","주권","중견기업부","보통주","500","106209702"
"KR7003380003","003380","하림지주","하림지주","Harim Holdings Co., Ltd.","2017/06/30","KOSDAQ","주권","우량기업부","보통주","100","92341820"
"KR7149980005","149980","하이로닉","하이로닉","Hironic Co.,Ltd","2014/12/17","KOSDAQ","주권","중견기업부","보통주","100","14099995"
"KR7013030002","013030","하이록코리아","하이록코리아","HY-LOK CORPORATION","1989/12/15","KOSDAQ","주권","우량기업부","보통주","500","13613232"
"KR7126700004","126700","하이비젼시스템","하이비젼시스템","HyVISION SYSTEM.INC","2010/09/10","KOSDAQ","주권","우량기업부","보통주","500","14942112"
"KR7106080005","106080","하이소닉","하이소닉","HYSONIC Co., Ltd.","2010/02/09","KOSDAQ","주권","관리종목(소속부없음)","보통주","1000","14640726"
"KR7340120005","340120","하이제5호기업인수목적","하이제5호스팩","HI Special Purpose Acquisition Company V","2019/12/23","KOSDAQ","주권","SPAC(소속부없음)","보통주","100","5020000"
"KR7221840002","221840","하이즈항공","하이즈항공","HIZEAERO Co.,Ltd.","2015/11/25","KOSDAQ","주권","중견기업부","보통주","500","17696167"
"KR7106190002","106190","하이텍팜","하이텍팜","HIGH TECH PHARM CO., LTD.","2010/07/28","KOSDAQ","주권","중견기업부","보통주","500","7088782"
"KR7066130006","066130","하츠","하츠","HAATZ Inc.","2003/02/11","KOSDAQ","주권","중견기업부","보통주","500","12800000"
"KR7004590006","004590","한국가구","한국가구","KoreaFurniture","1993/06/03","KOSDAQ","주권","중견기업부","보통주","100","15000000"
"KR7039340005","039340","한국경제티브이","한국경제TV","Korea Business News CO., LTD.","2004/07/30","KOSDAQ","주권","우량기업부","보통주","500","23000000"
"KR7034950006","034950","한국기업평가","한국기업평가","Korea Ratings Corporation","2002/02/07","KOSDAQ","주권","중견기업부","보통주","5000","4540514"
"KR7222980005","222980","한국맥널티","한국맥널티","Mcnulty Korea Co., Ltd","2015/12/23","KOSDAQ","주권","벤처기업부","보통주","500","10417836"
"KR7318000007","318000","한국바이오젠","한국바이오젠","KOREA BIO-GEN Co.,Ltd","2019/08/01","KOSDAQ","주권","벤처기업부","보통주","200","8160825"
"KR7256840000","256840","한국비엔씨","한국비엔씨","BNC Korea Co, Ltd","2016/12/28","KOSDAQ","주권","벤처기업부","보통주","100","51531636"
"KR7025550005","025550","한국선재","한국선재","HANKUK STEEL WIRE CO., LTD.","1995/06/19","KOSDAQ","주권","우량기업부","보통주","500","24522254"
"KR7023890007","023890","한국아트라스비엑스","한국아트라스비엑스","HANKOOK ATLASBX CO.,LTD.","1994/11/23","KOSDAQ","주권","우량기업부","보통주","1000","9150000"
"KR7017890005","017890","한국알콜산업","한국알콜","KoreaAlcoholIndustrial","1992/08/04","KOSDAQ","주권","우량기업부","보통주","500","21605760"
"KR7080720006","080720","한국유니온제약","한국유니온제약","UNION KOREA PHARM CO.,Ltd","2018/07/26","KOSDAQ","주권","벤처기업부","보통주","500","7903728"
"KR7063570006","063570","한국전자금융","한국전자금융","NICE Total Cash Management Co., Ltd","2006/07/14","KOSDAQ","주권","우량기업부","보통주","500","34147728"
"KR7041460007","041460","한국전자인증","한국전자인증","Korea Electronic Certification Authority Inc.","2010/11/19","KOSDAQ","주권","중견기업부","보통주","500","21459249"
"KR7065530008","065530","한국전파기지국","전파기지국","KRTnet Corporation","2002/06/04","KOSDAQ","주권","중견기업부","보통주","500","52860000"
"KR7101680007","101680","한국정밀기계","한국정밀기계","HNK MACHINE TOOL CO.,LTD.","2009/05/19","KOSDAQ","주권","관리종목(소속부없음)","보통주","500","8404000"
"KR7039740006","039740","한국정보공학","한국정보공학","Korea Information Engineering Services","2000/07/06","KOSDAQ","주권","중견기업부","보통주","500","8018397"
"KR7053300000","053300","한국정보인증","한국정보인증","KOREA INFORMATION CERTIFICATE AUTHORITY, INCORPORATED","2014/02/04","KOSDAQ","주권","중견기업부","보통주","500","31165000"
"KR7025770009","025770","한국정보통신","한국정보통신","KoreaInformation&Communication","1998/01/20","KOSDAQ","주권","우량기업부","보통주","500","37444271"
"KR7310870001","310870","한국제8호기업인수목적","한국제8호스팩","Korea No.8 Special Purpose Acquisition Co., LTD.","2018/12/20","KOSDAQ","주권","SPAC(소속부없음)","보통주","100","3420000"
"KR7368770004","368770","한국제9호기업인수목적","한국9호스팩","Korea No.9 Special Purpose Acquisition Co., LTD.","2021/01/21","KOSDAQ","주권","SPAC(소속부없음)","보통주","100","4810000"
"KR7023760002","023760","한국캐피탈","한국캐피탈","Han Kook Capital Co., Ltd.","1994/11/07","KOSDAQ","주권","우량기업부","보통주","500","315609576"
"KR7054040001","054040","한국컴퓨터","한국컴퓨터","KOREA COMPUTER INC.","2002/01/15","KOSDAQ","주권","중견기업부","보통주","500","16071290"
"KR7050540004","050540","한국코퍼레이션","한국코퍼레이션","HANKOOK Corporation Inc.","2005/12/12","KOSDAQ","주권","투자주의환기종목(소속부없음)","보통주","500","50785593"
"KR7021650007","021650","한국큐빅","한국큐빅","CUBIC KOREA INC.","2003/01/24","KOSDAQ","주권","중견기업부","보통주","500","16350563"
"KR7053590006","053590","한국테크놀로지","한국테크놀로지","HANKOOK Technology Inc.","2001/08/23","KOSDAQ","주권","투자주의환기종목(소속부없음)","보통주","500","106022578"
"KR7032300006","032300","한국파마","한국파마","KOREA PHARMA Co., Ltd.","2020/08/10","KOSDAQ","주권","중견기업부","보통주","500","10906701"
"KR7037230000","037230","한국팩키지","한국팩키지","HANKUK PACKAGE CO., LTD.","1999/12/21","KOSDAQ","주권","중견기업부","보통주","500","25000000"
"KR7030520001","030520","한글과컴퓨터","한글과컴퓨터","HANCOM INC.","1996/09/24","KOSDAQ","주권","우량기업부","보통주","500","24575454"
"KR7052600004","052600","한네트","한네트","HANNET CO., LTD.","2001/07/10","KOSDAQ","주권","중견기업부","보통주","500","11563700"
"KR7256150004","256150","한독크린텍","한독크린텍","Handok Clean Tech Co., Ltd.","2019/09/05","KOSDAQ","주권","벤처기업부","보통주","500","4091000"
"KR7092460005","092460","한라아이엠에스","한라IMS","HANLA IMS Co., LTD","2007/05/22","KOSDAQ","주권","벤처기업부","보통주","500","11744978"
"KR7039670005","039670","한류타임즈","한류타임즈","The Hanryu Times Co., Ltd.","2004/01/16","KOSDAQ","주권","투자주의환기종목(소속부없음)","보통주","500","18422204"
"KR7047080007","047080","한빛소프트","한빛소프트","HANBIT SOFT Inc.","2002/01/10","KOSDAQ","주권","중견기업부","보통주","500","24779836"
"KR7070590005","070590","한솔인티큐브","한솔인티큐브","Hansol Inticube Co., Ltd.","2004/01/08","KOSDAQ","주권","중견기업부","보통주","500","13879521"
